latitude,longitude,speed,rpm,fuel_level,ignition_status,battery_level,satellites_used,timestamp,gps_id,distance_from_last
-7.00257,107.57489,86,,,,13.0,6,2025-07-14T16:21:27.313701Z,7a6529d3-00e4-4dd7-874f-e0f2a07e3126,
-7.00220,107.57463,96,,,,13.2,10,2025-07-14T16:21:32.313701Z,7a6529d3-00e4-4dd7-874f-e0f2a07e3126,
-7.00177,107.57438,19,,,,12.6,10,2025-07-14T16:21:44.313701Z,7a6529d3-00e4-4dd7-874f-e0f2a07e3126,
-7.00145,107.57408,81,,,,12.5,10,2025-07-14T16:21:56.313701Z,7a6529d3-00e4-4dd7-874f-e0f2a07e3126,
-7.00143,107.57396,23,,,,13.2,5,2025-07-14T16:22:05.313701Z,7a6529d3-00e4-4dd7-874f-e0f2a07e3126,
-7.00107,107.57356,8,,,,13.2,6,2025-07-14T16:22:14.313701Z,7a6529d3-00e4-4dd7-874f-e0f2a07e3126,
-7.00128,107.57308,57,,,,12.5,8,2025-07-14T16:22:25.313701Z,7a6529d3-00e4-4dd7-874f-e0f2a07e3126,
-7.00080,107.57284,58,,,,12.5,12,2025-07-14T16:22:40.313701Z,7a6529d3-00e4-4dd7-874f-e0f2a07e3126,
-7.00115,107.57270,82,,,,12.1,8,2025-07-14T16:22:46.313701Z,7a6529d3-00e4-4dd7-874f-e0f2a07e3126,
-7.00073,107.57302,92,,,,12.6,7,2025-07-14T16:22:59.313701Z,7a6529d3-00e4-4dd7-874f-e0f2a07e3126,
-7.00104,107.57285,87,,,,13.5,6,2025-07-14T16:23:13.313701Z,7a6529d3-00e4-4dd7-874f-e0f2a07e3126,
-7.00087,107.57305,53,,,,12.5,7,2025-07-14T16:23:23.313701Z,7a6529d3-00e4-4dd7-874f-e0f2a07e3126,
-7.00078,107.57333,35,,,,12.6,6,2025-07-14T16:23:37.313701Z,7a6529d3-00e4-4dd7-874f-e0f2a07e3126,
-7.00040,107.57304,45,,,,12.6,11,2025-07-14T16:23:42.313701Z,7a6529d3-00e4-4dd7-874f-e0f2a07e3126,
-7.00083,107.57294,67,,,,12.6,12,2025-07-14T16:23:48.313701Z,7a6529d3-00e4-4dd7-874f-e0f2a07e3126,
-7.00100,107.57302,83,,,,13.2,5,2025-07-14T16:23:54.313701Z,7a6529d3-00e4-4dd7-874f-e0f2a07e3126,
-7.00131,107.57291,4,,,,13.2,5,2025-07-14T16:24:06.313701Z,7a6529d3-00e4-4dd7-874f-e0f2a07e3126,
-7.00087,107.57271,61,,,,13.3,5,2025-07-14T16:24:13.313701Z,7a6529d3-00e4-4dd7-874f-e0f2a07e3126,
-7.00037,107.57224,7,,,,13.2,9,2025-07-14T16:24:23.313701Z,7a6529d3-00e4-4dd7-874f-e0f2a07e3126,
-7.00036,107.57221,19,,,,12.2,6,2025-07-14T16:24:31.313701Z,7a6529d3-00e4-4dd7-874f-e0f2a07e3126,
-6.99990,107.57217,88,,,,12.1,9,2025-07-14T16:24:37.313701Z,7a6529d3-00e4-4dd7-874f-e0f2a07e3126,
-6.99941,107.57208,45,,,,12.6,10,2025-07-14T16:24:52.313701Z,7a6529d3-00e4-4dd7-874f-e0f2a07e3126,
-6.99898,107.57167,45,,,,12.8,9,2025-07-14T16:25:01.313701Z,7a6529d3-00e4-4dd7-874f-e0f2a07e3126,
-6.99865,107.57216,57,,,,13.4,11,2025-07-14T16:25:15.313701Z,7a6529d3-00e4-4dd7-874f-e0f2a07e3126,
-6.99867,107.57225,88,,,,13.1,9,2025-07-14T16:25:30.313701Z,7a6529d3-00e4-4dd7-874f-e0f2a07e3126,
-6.99842,107.57221,78,,,,12.6,6,2025-07-14T16:25:35.313701Z,7a6529d3-00e4-4dd7-874f-e0f2a07e3126,
-6.99870,107.57208,68,,,,12.7,8,2025-07-14T16:25:45.313701Z,7a6529d3-00e4-4dd7-874f-e0f2a07e3126,
-6.99909,107.57161,71,,,,12.7,11,2025-07-14T16:25:57.313701Z,7a6529d3-00e4-4dd7-874f-e0f2a07e3126,
-6.99953,107.57158,33,,,,12.8,5,2025-07-14T16:26:07.313701Z,7a6529d3-00e4-4dd7-874f-e0f2a07e3126,
-6.99916,107.57182,64,,,,12.1,12,2025-07-14T16:26:15.313701Z,7a6529d3-00e4-4dd7-874f-e0f2a07e3126,
-6.99911,107.57216,59,,,,12.4,10,2025-07-14T16:26:30.313701Z,7a6529d3-00e4-4dd7-874f-e0f2a07e3126,
-6.99951,107.57251,6,,,,13.0,8,2025-07-14T16:26:45.313701Z,7a6529d3-00e4-4dd7-874f-e0f2a07e3126,
-6.99937,107.57283,37,,,,12.4,7,2025-07-14T16:26:55.313701Z,7a6529d3-00e4-4dd7-874f-e0f2a07e3126,
-6.99935,107.57290,63,,,,13.3,8,2025-07-14T16:27:09.313701Z,7a6529d3-00e4-4dd7-874f-e0f2a07e3126,
-6.99969,107.57292,18,,,,13.4,6,2025-07-14T16:27:16.313701Z,7a6529d3-00e4-4dd7-874f-e0f2a07e3126,
-7.00017,107.57288,100,,,,12.9,12,2025-07-14T16:27:29.313701Z,7a6529d3-00e4-4dd7-874f-e0f2a07e3126,
-6.99996,107.57299,83,,,,13.4,11,2025-07-14T16:27:44.313701Z,7a6529d3-00e4-4dd7-874f-e0f2a07e3126,
-6.99999,107.57313,52,,,,12.7,7,2025-07-14T16:27:53.313701Z,7a6529d3-00e4-4dd7-874f-e0f2a07e3126,
-6.99990,107.57340,58,,,,13.3,5,2025-07-14T16:28:00.313701Z,7a6529d3-00e4-4dd7-874f-e0f2a07e3126,
-6.99944,107.57309,81,,,,13.3,8,2025-07-14T16:28:10.313701Z,7a6529d3-00e4-4dd7-874f-e0f2a07e3126,
-6.99934,107.57331,22,,,,13.1,7,2025-07-14T16:28:22.313701Z,7a6529d3-00e4-4dd7-874f-e0f2a07e3126,
-6.99918,107.57319,84,,,,12.1,6,2025-07-14T16:28:35.313701Z,7a6529d3-00e4-4dd7-874f-e0f2a07e3126,
-6.99933,107.57322,14,,,,13.2,11,2025-07-14T16:28:41.313701Z,7a6529d3-00e4-4dd7-874f-e0f2a07e3126,
-6.99981,107.57368,74,,,,13.3,5,2025-07-14T16:28:52.313701Z,7a6529d3-00e4-4dd7-874f-e0f2a07e3126,
-6.99942,107.57338,45,,,,13.4,11,2025-07-14T16:29:07.313701Z,7a6529d3-00e4-4dd7-874f-e0f2a07e3126,
-6.99967,107.57290,2,,,,13.2,11,2025-07-14T16:29:16.313701Z,7a6529d3-00e4-4dd7-874f-e0f2a07e3126,
-6.99938,107.57282,78,,,,13.2,8,2025-07-14T16:29:29.313701Z,7a6529d3-00e4-4dd7-874f-e0f2a07e3126,
-6.99931,107.57251,25,,,,12.7,12,2025-07-14T16:29:39.313701Z,7a6529d3-00e4-4dd7-874f-e0f2a07e3126,
-6.99907,107.57248,44,,,,12.2,11,2025-07-14T16:29:53.313701Z,7a6529d3-00e4-4dd7-874f-e0f2a07e3126,
-6.99885,107.57265,30,,,,12.8,7,2025-07-14T16:30:00.313701Z,7a6529d3-00e4-4dd7-874f-e0f2a07e3126,
-6.99880,107.57247,82,,,,13.2,10,2025-07-14T16:30:07.313701Z,7a6529d3-00e4-4dd7-874f-e0f2a07e3126,
-6.99864,107.57219,95,,,,12.3,8,2025-07-14T16:30:16.313701Z,7a6529d3-00e4-4dd7-874f-e0f2a07e3126,
-6.99817,107.57181,19,,,,12.5,9,2025-07-14T16:30:21.313701Z,7a6529d3-00e4-4dd7-874f-e0f2a07e3126,
-6.99832,107.57166,93,,,,12.4,9,2025-07-14T16:30:34.313701Z,7a6529d3-00e4-4dd7-874f-e0f2a07e3126,
-6.99797,107.57157,27,,,,12.7,9,2025-07-14T16:30:43.313701Z,7a6529d3-00e4-4dd7-874f-e0f2a07e3126,
-6.99794,107.57151,13,,,,12.9,6,2025-07-14T16:30:58.313701Z,7a6529d3-00e4-4dd7-874f-e0f2a07e3126,
-6.99836,107.57192,36,,,,12.6,10,2025-07-14T16:31:06.313701Z,7a6529d3-00e4-4dd7-874f-e0f2a07e3126,
-6.99852,107.57180,72,,,,13.1,7,2025-07-14T16:31:11.313701Z,7a6529d3-00e4-4dd7-874f-e0f2a07e3126,
-6.99856,107.57166,1,,,,12.5,12,2025-07-14T16:31:23.313701Z,7a6529d3-00e4-4dd7-874f-e0f2a07e3126,
-6.99845,107.57117,14,,,,12.7,5,2025-07-14T16:31:37.313701Z,7a6529d3-00e4-4dd7-874f-e0f2a07e3126,
-6.99849,107.57071,21,,,,12.6,11,2025-07-14T16:31:52.313701Z,7a6529d3-00e4-4dd7-874f-e0f2a07e3126,
-6.99883,107.57055,83,,,,12.5,6,2025-07-14T16:31:59.313701Z,7a6529d3-00e4-4dd7-874f-e0f2a07e3126,
-6.99926,107.57100,95,,,,13.4,10,2025-07-14T16:32:07.313701Z,7a6529d3-00e4-4dd7-874f-e0f2a07e3126,
-6.99948,107.57089,96,,,,12.3,11,2025-07-14T16:32:19.313701Z,7a6529d3-00e4-4dd7-874f-e0f2a07e3126,
-6.99903,107.57130,53,,,,13.3,8,2025-07-14T16:32:24.313701Z,7a6529d3-00e4-4dd7-874f-e0f2a07e3126,
-6.99898,107.57085,57,,,,13.1,11,2025-07-14T16:32:33.313701Z,7a6529d3-00e4-4dd7-874f-e0f2a07e3126,
-6.99914,107.57053,26,,,,12.9,6,2025-07-14T16:32:43.313701Z,7a6529d3-00e4-4dd7-874f-e0f2a07e3126,
-6.99932,107.57007,87,,,,13.2,8,2025-07-14T16:32:56.313701Z,7a6529d3-00e4-4dd7-874f-e0f2a07e3126,
-6.99900,107.57016,43,,,,12.2,8,2025-07-14T16:33:10.313701Z,7a6529d3-00e4-4dd7-874f-e0f2a07e3126,
-6.99924,107.57011,20,,,,13.2,7,2025-07-14T16:33:16.313701Z,7a6529d3-00e4-4dd7-874f-e0f2a07e3126,
-6.99941,107.56985,65,,,,12.7,8,2025-07-14T16:33:30.313701Z,7a6529d3-00e4-4dd7-874f-e0f2a07e3126,
-6.99892,107.56945,21,,,,13.1,7,2025-07-14T16:33:35.313701Z,7a6529d3-00e4-4dd7-874f-e0f2a07e3126,
-6.99859,107.56930,36,,,,12.9,10,2025-07-14T16:33:42.313701Z,7a6529d3-00e4-4dd7-874f-e0f2a07e3126,
-6.99872,107.56969,21,,,,13.5,11,2025-07-14T16:33:49.313701Z,7a6529d3-00e4-4dd7-874f-e0f2a07e3126,
-6.99830,107.57012,85,,,,13.0,10,2025-07-14T16:34:04.313701Z,7a6529d3-00e4-4dd7-874f-e0f2a07e3126,
-6.99798,107.56994,27,,,,12.2,7,2025-07-14T16:34:17.313701Z,7a6529d3-00e4-4dd7-874f-e0f2a07e3126,
-6.99789,107.57035,43,,,,12.5,8,2025-07-14T16:34:27.313701Z,7a6529d3-00e4-4dd7-874f-e0f2a07e3126,
-6.99780,107.57003,58,,,,13.0,9,2025-07-14T16:34:33.313701Z,7a6529d3-00e4-4dd7-874f-e0f2a07e3126,
-6.99785,107.56994,79,,,,13.3,9,2025-07-14T16:34:44.313701Z,7a6529d3-00e4-4dd7-874f-e0f2a07e3126,
-6.99736,107.56948,100,,,,13.2,8,2025-07-14T16:34:49.313701Z,7a6529d3-00e4-4dd7-874f-e0f2a07e3126,
-6.99749,107.56917,6,,,,13.3,8,2025-07-14T16:35:00.313701Z,7a6529d3-00e4-4dd7-874f-e0f2a07e3126,
-6.99700,107.56877,40,,,,12.6,6,2025-07-14T16:35:14.313701Z,7a6529d3-00e4-4dd7-874f-e0f2a07e3126,
-6.99653,107.56864,14,,,,13.2,12,2025-07-14T16:35:19.313701Z,7a6529d3-00e4-4dd7-874f-e0f2a07e3126,
-6.99651,107.56864,98,,,,12.2,6,2025-07-14T16:35:31.313701Z,7a6529d3-00e4-4dd7-874f-e0f2a07e3126,
-6.99681,107.56888,32,,,,13.4,11,2025-07-14T16:35:46.313701Z,7a6529d3-00e4-4dd7-874f-e0f2a07e3126,
-6.99679,107.56890,59,,,,12.4,12,2025-07-14T16:35:53.313701Z,7a6529d3-00e4-4dd7-874f-e0f2a07e3126,
-6.99648,107.56898,62,,,,12.5,12,2025-07-14T16:36:00.313701Z,7a6529d3-00e4-4dd7-874f-e0f2a07e3126,
-6.99693,107.56904,48,,,,12.6,5,2025-07-14T16:36:10.313701Z,7a6529d3-00e4-4dd7-874f-e0f2a07e3126,
-6.99684,107.56886,80,,,,12.9,9,2025-07-14T16:36:24.313701Z,7a6529d3-00e4-4dd7-874f-e0f2a07e3126,
-6.99709,107.56910,39,,,,13.4,5,2025-07-14T16:36:35.313701Z,7a6529d3-00e4-4dd7-874f-e0f2a07e3126,
-6.99662,107.56883,31,,,,12.3,8,2025-07-14T16:36:47.313701Z,7a6529d3-00e4-4dd7-874f-e0f2a07e3126,
-6.99640,107.56860,8,,,,13.1,5,2025-07-14T16:36:59.313701Z,7a6529d3-00e4-4dd7-874f-e0f2a07e3126,
-6.99651,107.56827,17,,,,12.6,7,2025-07-14T16:37:06.313701Z,7a6529d3-00e4-4dd7-874f-e0f2a07e3126,
-6.97264,107.52597,57,,,,13.4,8,2025-07-14T16:20:19.313701Z,6908657b-5811-4532-b8ca-084ea367bb27,
-6.97309,107.52596,20,,,,12.6,7,2025-07-14T16:20:30.313701Z,6908657b-5811-4532-b8ca-084ea367bb27,
-6.97299,107.52563,68,,,,13.3,7,2025-07-14T16:20:38.313701Z,6908657b-5811-4532-b8ca-084ea367bb27,
-6.97316,107.52596,46,,,,12.4,9,2025-07-14T16:20:49.313701Z,6908657b-5811-4532-b8ca-084ea367bb27,
-6.97329,107.52597,49,,,,12.8,12,2025-07-14T16:21:04.313701Z,6908657b-5811-4532-b8ca-084ea367bb27,
-6.97293,107.52557,6,,,,13.0,11,2025-07-14T16:21:18.313701Z,6908657b-5811-4532-b8ca-084ea367bb27,
-6.97324,107.52538,40,,,,12.1,11,2025-07-14T16:21:32.313701Z,6908657b-5811-4532-b8ca-084ea367bb27,
-6.97288,107.52488,6,,,,12.4,11,2025-07-14T16:21:46.313701Z,6908657b-5811-4532-b8ca-084ea367bb27,
-6.97249,107.52511,20,,,,12.4,6,2025-07-14T16:21:57.313701Z,6908657b-5811-4532-b8ca-084ea367bb27,
-6.97279,107.52487,51,,,,12.9,10,2025-07-14T16:22:10.313701Z,6908657b-5811-4532-b8ca-084ea367bb27,
-6.97315,107.52500,83,,,,13.4,11,2025-07-14T16:22:21.313701Z,6908657b-5811-4532-b8ca-084ea367bb27,
-6.97287,107.52495,23,,,,13.3,9,2025-07-14T16:22:29.313701Z,6908657b-5811-4532-b8ca-084ea367bb27,
-6.97248,107.52467,72,,,,12.4,8,2025-07-14T16:22:41.313701Z,6908657b-5811-4532-b8ca-084ea367bb27,
-6.97198,107.52471,11,,,,13.3,12,2025-07-14T16:22:49.313701Z,6908657b-5811-4532-b8ca-084ea367bb27,
-6.97236,107.52433,85,,,,12.5,12,2025-07-14T16:23:01.313701Z,6908657b-5811-4532-b8ca-084ea367bb27,
-6.97279,107.52440,33,,,,12.9,10,2025-07-14T16:23:13.313701Z,6908657b-5811-4532-b8ca-084ea367bb27,
-6.97277,107.52468,42,,,,12.3,10,2025-07-14T16:23:27.313701Z,6908657b-5811-4532-b8ca-084ea367bb27,
-6.97307,107.52479,96,,,,12.7,7,2025-07-14T16:23:42.313701Z,6908657b-5811-4532-b8ca-084ea367bb27,
-6.97261,107.52488,7,,,,12.3,7,2025-07-14T16:23:52.313701Z,6908657b-5811-4532-b8ca-084ea367bb27,
-6.97233,107.52472,37,,,,13.2,9,2025-07-14T16:24:00.313701Z,6908657b-5811-4532-b8ca-084ea367bb27,
-6.97217,107.52507,45,,,,12.6,5,2025-07-14T16:24:13.313701Z,6908657b-5811-4532-b8ca-084ea367bb27,
-6.97203,107.52555,7,,,,12.2,12,2025-07-14T16:24:23.313701Z,6908657b-5811-4532-b8ca-084ea367bb27,
-6.97199,107.52564,90,,,,13.1,5,2025-07-14T16:24:31.313701Z,6908657b-5811-4532-b8ca-084ea367bb27,
-6.97187,107.52542,38,,,,12.8,7,2025-07-14T16:24:41.313701Z,6908657b-5811-4532-b8ca-084ea367bb27,
-6.97225,107.52557,99,,,,13.3,7,2025-07-14T16:24:56.313701Z,6908657b-5811-4532-b8ca-084ea367bb27,
-6.97201,107.52557,67,,,,13.3,7,2025-07-14T16:25:05.313701Z,6908657b-5811-4532-b8ca-084ea367bb27,
-6.97215,107.52560,2,,,,13.4,12,2025-07-14T16:25:13.313701Z,6908657b-5811-4532-b8ca-084ea367bb27,
-6.97178,107.52590,79,,,,13.2,11,2025-07-14T16:25:28.313701Z,6908657b-5811-4532-b8ca-084ea367bb27,
-6.97139,107.52582,57,,,,12.5,12,2025-07-14T16:25:35.313701Z,6908657b-5811-4532-b8ca-084ea367bb27,
-6.97158,107.52629,29,,,,12.4,12,2025-07-14T16:25:45.313701Z,6908657b-5811-4532-b8ca-084ea367bb27,
-6.97200,107.52667,95,,,,13.3,6,2025-07-14T16:25:54.313701Z,6908657b-5811-4532-b8ca-084ea367bb27,
-6.97188,107.52701,19,,,,13.5,9,2025-07-14T16:25:59.313701Z,6908657b-5811-4532-b8ca-084ea367bb27,
-6.97155,107.52724,94,,,,13.0,12,2025-07-14T16:26:04.313701Z,6908657b-5811-4532-b8ca-084ea367bb27,
-6.97124,107.52709,40,,,,13.3,6,2025-07-14T16:26:14.313701Z,6908657b-5811-4532-b8ca-084ea367bb27,
-6.97150,107.52685,41,,,,12.6,9,2025-07-14T16:26:25.313701Z,6908657b-5811-4532-b8ca-084ea367bb27,
-6.97178,107.52652,28,,,,13.4,9,2025-07-14T16:26:30.313701Z,6908657b-5811-4532-b8ca-084ea367bb27,
-6.97192,107.52692,16,,,,13.4,12,2025-07-14T16:26:40.313701Z,6908657b-5811-4532-b8ca-084ea367bb27,
-6.97235,107.52701,38,,,,12.7,7,2025-07-14T16:26:55.313701Z,6908657b-5811-4532-b8ca-084ea367bb27,
-6.97188,107.52697,31,,,,12.1,6,2025-07-14T16:27:01.313701Z,6908657b-5811-4532-b8ca-084ea367bb27,
-6.97157,107.52656,35,,,,13.0,7,2025-07-14T16:27:08.313701Z,6908657b-5811-4532-b8ca-084ea367bb27,
-6.97198,107.52696,61,,,,13.4,10,2025-07-14T16:27:14.313701Z,6908657b-5811-4532-b8ca-084ea367bb27,
-6.97177,107.52693,86,,,,12.1,11,2025-07-14T16:27:24.313701Z,6908657b-5811-4532-b8ca-084ea367bb27,
-6.97152,107.52673,73,,,,12.7,5,2025-07-14T16:27:32.313701Z,6908657b-5811-4532-b8ca-084ea367bb27,
-6.97106,107.52657,36,,,,12.3,12,2025-07-14T16:27:46.313701Z,6908657b-5811-4532-b8ca-084ea367bb27,
-6.97142,107.52661,9,,,,12.8,9,2025-07-14T16:27:59.313701Z,6908657b-5811-4532-b8ca-084ea367bb27,
-6.97108,107.52627,88,,,,13.2,11,2025-07-14T16:28:06.313701Z,6908657b-5811-4532-b8ca-084ea367bb27,
-6.97132,107.52621,62,,,,12.3,11,2025-07-14T16:28:18.313701Z,6908657b-5811-4532-b8ca-084ea367bb27,
-6.97116,107.52618,75,,,,12.6,8,2025-07-14T16:28:33.313701Z,6908657b-5811-4532-b8ca-084ea367bb27,
-6.97101,107.52597,54,,,,13.1,9,2025-07-14T16:28:48.313701Z,6908657b-5811-4532-b8ca-084ea367bb27,
-6.97123,107.52631,8,,,,12.2,11,2025-07-14T16:28:58.313701Z,6908657b-5811-4532-b8ca-084ea367bb27,
-6.97158,107.52652,37,,,,12.3,12,2025-07-14T16:29:04.313701Z,6908657b-5811-4532-b8ca-084ea367bb27,
-6.97110,107.52696,44,,,,13.3,6,2025-07-14T16:29:13.313701Z,6908657b-5811-4532-b8ca-084ea367bb27,
-6.97069,107.52712,8,,,,12.4,12,2025-07-14T16:29:27.313701Z,6908657b-5811-4532-b8ca-084ea367bb27,
-6.97043,107.52732,52,,,,12.6,5,2025-07-14T16:29:42.313701Z,6908657b-5811-4532-b8ca-084ea367bb27,
-6.96996,107.52736,73,,,,12.9,10,2025-07-14T16:29:49.313701Z,6908657b-5811-4532-b8ca-084ea367bb27,
-6.97030,107.52695,54,,,,12.5,8,2025-07-14T16:29:55.313701Z,6908657b-5811-4532-b8ca-084ea367bb27,
-6.97020,107.52657,89,,,,13.1,6,2025-07-14T16:30:07.313701Z,6908657b-5811-4532-b8ca-084ea367bb27,
-6.97016,107.52697,33,,,,12.3,6,2025-07-14T16:30:22.313701Z,6908657b-5811-4532-b8ca-084ea367bb27,
-6.97001,107.52687,29,,,,13.3,12,2025-07-14T16:30:30.313701Z,6908657b-5811-4532-b8ca-084ea367bb27,
-6.96989,107.52730,22,,,,13.0,7,2025-07-14T16:30:44.313701Z,6908657b-5811-4532-b8ca-084ea367bb27,
-6.97007,107.52724,53,,,,12.2,7,2025-07-14T16:30:50.313701Z,6908657b-5811-4532-b8ca-084ea367bb27,
-6.96960,107.52712,64,,,,13.4,10,2025-07-14T16:31:00.313701Z,6908657b-5811-4532-b8ca-084ea367bb27,
-6.96952,107.52747,0,,,,13.2,12,2025-07-14T16:31:08.313701Z,6908657b-5811-4532-b8ca-084ea367bb27,
-6.96959,107.52794,9,,,,12.3,10,2025-07-14T16:31:20.313701Z,6908657b-5811-4532-b8ca-084ea367bb27,
-6.96920,107.52819,1,,,,13.0,8,2025-07-14T16:31:31.313701Z,6908657b-5811-4532-b8ca-084ea367bb27,
-6.96909,107.52799,50,,,,12.7,5,2025-07-14T16:31:43.313701Z,6908657b-5811-4532-b8ca-084ea367bb27,
-6.96934,107.52829,39,,,,12.5,7,2025-07-14T16:31:52.313701Z,6908657b-5811-4532-b8ca-084ea367bb27,
-6.96907,107.52802,58,,,,12.1,6,2025-07-14T16:32:04.313701Z,6908657b-5811-4532-b8ca-084ea367bb27,
-6.96923,107.52801,30,,,,12.8,11,2025-07-14T16:32:09.313701Z,6908657b-5811-4532-b8ca-084ea367bb27,
-6.96896,107.52847,31,,,,13.0,11,2025-07-14T16:32:14.313701Z,6908657b-5811-4532-b8ca-084ea367bb27,
-6.96902,107.52803,54,,,,12.2,6,2025-07-14T16:32:25.313701Z,6908657b-5811-4532-b8ca-084ea367bb27,
-6.96855,107.52767,60,,,,13.1,10,2025-07-14T16:32:39.313701Z,6908657b-5811-4532-b8ca-084ea367bb27,
-6.96874,107.52718,0,,,,12.2,11,2025-07-14T16:32:51.313701Z,6908657b-5811-4532-b8ca-084ea367bb27,
-6.96825,107.52730,50,,,,13.5,6,2025-07-14T16:33:04.313701Z,6908657b-5811-4532-b8ca-084ea367bb27,
-6.96783,107.52743,23,,,,12.3,8,2025-07-14T16:33:13.313701Z,6908657b-5811-4532-b8ca-084ea367bb27,
-6.96733,107.52783,67,,,,13.4,9,2025-07-14T16:33:23.313701Z,6908657b-5811-4532-b8ca-084ea367bb27,
-6.96683,107.52758,40,,,,12.7,8,2025-07-14T16:33:31.313701Z,6908657b-5811-4532-b8ca-084ea367bb27,
-6.96715,107.52792,36,,,,12.9,6,2025-07-14T16:33:39.313701Z,6908657b-5811-4532-b8ca-084ea367bb27,
-6.96723,107.52755,42,,,,13.2,5,2025-07-14T16:33:48.313701Z,6908657b-5811-4532-b8ca-084ea367bb27,
-6.96709,107.52804,93,,,,12.4,10,2025-07-14T16:33:57.313701Z,6908657b-5811-4532-b8ca-084ea367bb27,
-6.96694,107.52830,17,,,,12.2,6,2025-07-14T16:34:06.313701Z,6908657b-5811-4532-b8ca-084ea367bb27,
-6.96689,107.52832,94,,,,13.0,5,2025-07-14T16:34:17.313701Z,6908657b-5811-4532-b8ca-084ea367bb27,
-6.96690,107.52837,87,,,,12.8,7,2025-07-14T16:34:28.313701Z,6908657b-5811-4532-b8ca-084ea367bb27,
-6.96654,107.52802,12,,,,12.4,9,2025-07-14T16:34:36.313701Z,6908657b-5811-4532-b8ca-084ea367bb27,
-6.96656,107.52774,12,,,,13.1,11,2025-07-14T16:34:45.313701Z,6908657b-5811-4532-b8ca-084ea367bb27,
-6.96638,107.52724,42,,,,13.4,12,2025-07-14T16:35:00.313701Z,6908657b-5811-4532-b8ca-084ea367bb27,
-6.96661,107.52742,12,,,,13.1,5,2025-07-14T16:35:09.313701Z,6908657b-5811-4532-b8ca-084ea367bb27,
-6.96703,107.52726,47,,,,12.4,11,2025-07-14T16:35:15.313701Z,6908657b-5811-4532-b8ca-084ea367bb27,
-6.96711,107.52717,70,,,,13.5,12,2025-07-14T16:35:21.313701Z,6908657b-5811-4532-b8ca-084ea367bb27,
-6.96691,107.52756,13,,,,12.4,8,2025-07-14T16:35:35.313701Z,6908657b-5811-4532-b8ca-084ea367bb27,
-6.96711,107.52731,95,,,,13.4,7,2025-07-14T16:35:40.313701Z,6908657b-5811-4532-b8ca-084ea367bb27,
-6.96753,107.52751,37,,,,12.8,10,2025-07-14T16:35:51.313701Z,6908657b-5811-4532-b8ca-084ea367bb27,
-6.96764,107.52756,49,,,,13.3,12,2025-07-14T16:36:06.313701Z,6908657b-5811-4532-b8ca-084ea367bb27,
-6.96733,107.52717,54,,,,12.2,10,2025-07-14T16:36:13.313701Z,6908657b-5811-4532-b8ca-084ea367bb27,
-6.96781,107.52725,48,,,,12.7,9,2025-07-14T16:36:22.313701Z,6908657b-5811-4532-b8ca-084ea367bb27,
-6.96792,107.52692,99,,,,12.4,10,2025-07-14T16:36:28.313701Z,6908657b-5811-4532-b8ca-084ea367bb27,
-6.96821,107.52703,76,,,,12.8,8,2025-07-14T16:36:37.313701Z,6908657b-5811-4532-b8ca-084ea367bb27,
-6.96772,107.52672,6,,,,13.2,7,2025-07-14T16:36:48.313701Z,6908657b-5811-4532-b8ca-084ea367bb27,
-6.96783,107.52646,46,,,,12.1,8,2025-07-14T16:36:55.313701Z,6908657b-5811-4532-b8ca-084ea367bb27,
-6.96776,107.52656,36,,,,13.1,8,2025-07-14T16:37:05.313701Z,6908657b-5811-4532-b8ca-084ea367bb27,
-6.88798,107.69427,55,,,,13.4,11,2025-07-14T16:20:24.313701Z,d6f054d1-ae32-4134-a6be-c053fa986bb3,
-6.88766,107.69404,16,,,,12.8,10,2025-07-14T16:20:30.313701Z,d6f054d1-ae32-4134-a6be-c053fa986bb3,
-6.88738,107.69367,67,,,,13.2,11,2025-07-14T16:20:41.313701Z,d6f054d1-ae32-4134-a6be-c053fa986bb3,
-6.88757,107.69322,1,,,,12.8,12,2025-07-14T16:20:52.313701Z,d6f054d1-ae32-4134-a6be-c053fa986bb3,
-6.88786,107.69328,66,,,,13.0,9,2025-07-14T16:21:04.313701Z,d6f054d1-ae32-4134-a6be-c053fa986bb3,
-6.88758,107.69303,82,,,,12.3,8,2025-07-14T16:21:10.313701Z,d6f054d1-ae32-4134-a6be-c053fa986bb3,
-6.88758,107.69344,72,,,,13.1,6,2025-07-14T16:21:24.313701Z,d6f054d1-ae32-4134-a6be-c053fa986bb3,
-6.88709,107.69343,97,,,,13.0,5,2025-07-14T16:21:30.313701Z,d6f054d1-ae32-4134-a6be-c053fa986bb3,
-6.88757,107.69362,92,,,,13.3,10,2025-07-14T16:21:41.313701Z,d6f054d1-ae32-4134-a6be-c053fa986bb3,
-6.88736,107.69317,58,,,,12.7,9,2025-07-14T16:21:48.313701Z,d6f054d1-ae32-4134-a6be-c053fa986bb3,
-6.88781,107.69296,63,,,,12.4,5,2025-07-14T16:21:56.313701Z,d6f054d1-ae32-4134-a6be-c053fa986bb3,
-6.88765,107.69323,25,,,,12.4,10,2025-07-14T16:22:11.313701Z,d6f054d1-ae32-4134-a6be-c053fa986bb3,
-6.88810,107.69285,22,,,,12.8,5,2025-07-14T16:22:19.313701Z,d6f054d1-ae32-4134-a6be-c053fa986bb3,
